,Navn,Procent
0,Kontor og økonomi,13.85850055195625
1,Øvrige stillinger,13.026451332782795
2,Social og sundhed,11.802498985478868
3,Ledelse og personale,11.556459874625052
4,Salg og kommunikation,10.817491195659269
5,Undervisning,10.44119608494167
6,Handel og service,8.275654614439402
7,Ingeniør og teknik,7.181674484864479
8,Industri og håndværk,7.052269831405034
9,Informationsteknologi,5.987803043847178
