,Navn,Procent
0,Øvrige stillinger,14.784189328866237
1,Social og sundhed,13.826020838531086
2,Kontor og økonomi,13.613952548977675
3,Handel og service,10.25561060222642
4,Ledelse og personale,10.129379477492249
5,Undervisning,9.101412600539378
6,Industri og håndværk,8.588171698090791
7,Salg og kommunikation,7.196956196314646
8,Ingeniør og teknik,6.270271233560252
9,Informationsteknologi,6.234035475401266
