,Navn,Procent
0,Storkøbenhavn,37.649316646763175
1,Region Midtjylland,18.848121789955048
2,Sydjylland,9.997054930402504
3,Region Sjælland,8.850743225530842
4,Nordsjælland,7.566887061435447
5,Region Nordjylland,7.061694353557223
6,Fyn,6.176231670178096
7,Udlandet,2.579363152972093
8,Grønland,0.8540701832739466
9,Bornholm,0.3608519341987307
10,Færøerne,0.027832525866449184
11,Skåne,0.027832525866449184
