,Navn,Procent
0,Storkøbenhavn,36.17847852118977
1,Region Midtjylland,19.36843626553618
2,Sydjylland,10.225317605604724
3,Region Sjælland,9.138989442968631
4,Region Nordjylland,7.4639037617166535
5,Nordsjælland,6.840736101743906
6,Fyn,5.8913603017081195
7,Udlandet,3.5944833661376676
8,Grønland,0.7845512229364239
9,Bornholm,0.4115452906280539
10,Skåne,0.06641157281874113
11,Færøerne,0.03578654701113512
