,Navn,Procent
0,Storkøbenhavn,33.31131500246799
1,Region Midtjylland,20.33259777590662
2,Sydjylland,11.29274217744355
3,Region Sjælland,9.54555132932648
4,Nordsjælland,7.815297658798139
5,Region Nordjylland,7.187412289616059
6,Fyn,6.548154815481548
7,Udlandet,2.7648732615197003
8,Grønland,0.7128132168055515
9,Bornholm,0.4393987785875362
10,Færøerne,0.026373605102445727
11,Skåne,0.023470088944378308
