,Navn,Procent
0,Kontor og økonomi,14.226552858374772
1,Øvrige stillinger,13.858379935866653
2,Handel og service,12.78639257664245
3,Social og sundhed,11.3947712215802
4,Ledelse og personale,10.421927201937427
5,Undervisning,9.759422490046939
6,Salg og kommunikation,8.857321374167997
7,Ingeniør og teknik,7.36190933548144
8,Industri og håndværk,6.141723338445412
9,Informationsteknologi,5.191599667456715
