,Navn,Procent
0,Storkøbenhavn,37.22176529476783
1,Region Midtjylland,17.464263517712865
2,Sydjylland,9.7903633379605
3,Region Sjælland,8.870016337740925
4,Udlandet,6.635951217515249
5,Region Nordjylland,6.346040051655545
6,Nordsjælland,6.326687830057722
7,Fyn,5.98095294805045
8,Grønland,0.9408156961403482
9,Bornholm,0.31261281042638156
10,Skåne,0.08299125800605128
11,Færøerne,0.027539699966133615
