,Navn,Procent
0,Storkøbenhavn,35.72489616912055
1,Region Midtjylland,18.50614901120666
2,Sydjylland,10.938368415202255
3,Region Sjælland,7.750179367212684
4,Udlandet,6.61536595963985
5,Region Nordjylland,6.566861023252053
6,Nordsjælland,6.280378742711629
7,Fyn,5.994906981679281
8,Grønland,0.9928354166877191
9,Bornholm,0.4901019614183652
10,Skåne,0.11873604219929466
11,Færøerne,0.021220909669661173
