,Navn,Procent
0,Storkøbenhavn,32.75490226545262
1,Udlandet,17.527890860499085
2,Region Midtjylland,15.639392150160042
3,Sydjylland,8.709406755958856
4,Region Sjælland,7.604959756362846
5,Region Nordjylland,5.860343702414618
6,Nordsjælland,5.503900059044719
7,Fyn,4.987103390409894
8,Grønland,0.7324652723826098
9,Skåne,0.3775754373970602
10,Bornholm,0.27657789241430747
11,Færøerne,0.025482457503340685
