,Navn,Procent
0,Storkøbenhavn,33.478028319680206
1,Region Midtjylland,20.695324156180504
2,Sydjylland,11.643160769079188
3,Region Sjælland,7.7515975565126825
4,Region Nordjylland,7.421670467021367
5,Fyn,6.242715986825437
6,Nordsjælland,6.154885567097374
7,Udlandet,5.117810995692931
8,Grønland,0.9835880978520959
9,Bornholm,0.47518509134926673
10,Færøerne,0.036032992708949135
