,Navn,Procent
0,Storkøbenhavn,32.810260183435034
1,Region Midtjylland,20.47774296261528
2,Sydjylland,13.610219589237463
3,Region Sjælland,9.682984688376104
4,Region Nordjylland,6.782529272222152
5,Nordsjælland,6.773903005239188
6,Fyn,6.439000875312385
7,Udlandet,2.280379048319781
8,Grønland,0.6500145885397506
9,Bornholm,0.47292240165421356
10,Færøerne,0.02004338504864961
