,Navn,Procent
0,Storkøbenhavn,32.33175480865388
1,Region Midtjylland,20.541744746712943
2,Sydjylland,12.50142313384843
3,Region Sjælland,10.141021025456402
4,Region Nordjylland,7.240289611584464
5,Nordsjælland,7.186749008421875
6,Fyn,6.376562754817885
7,Udlandet,2.4548674254662495
8,Grønland,0.7409527150316781
9,Bornholm,0.4590952868883986
10,Færøerne,0.025539483117786248
