,Navn,Procent
0,Øvrige stillinger,14.530645598573397
1,Kontor og økonomi,12.702716119153356
2,Social og sundhed,12.494988181655026
3,Ledelse og personale,10.319190777490538
4,Handel og service,10.14353847740004
5,Salg og kommunikation,9.427182575291832
6,Ingeniør og teknik,8.361813189960325
7,Undervisning,8.20830835379428
8,Industri og håndværk,7.509135828868837
9,Informationsteknologi,6.302480897812365
