,Navn,Procent
0,Øvrige stillinger,15.02414644001836
1,Social og sundhed,13.759351596489644
2,Kontor og økonomi,12.618133172226297
3,Ledelse og personale,10.269396593998502
4,Handel og service,9.726444961416696
5,Undervisning,8.981847997081243
6,Salg og kommunikation,8.292566191845525
7,Industri og håndværk,7.4597003566062385
8,Ingeniør og teknik,7.311800959580703
9,Informationsteknologi,6.55661173073679
